"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","40,420","9","201909","2","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","42,370","21","201909","16","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","45,387","14","201909","17","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","39,040","1","201910","1","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","40,950","2","201910","5","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","42,170","8","201910","5","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","41,820","13","201910","9","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","40,820","15","201911","5","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","41,870","13","201911","9","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","42,520","17","201911","9","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,550","20","201911","13","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,370","6","201911","13","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","41,260","4","201911","16","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","44,864","9","201911","17","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.953","43,170","22","201911","23","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.0828","41,350","15","201911","25","분"
"경기도 김포시 장기동","BL-Ac-10","김포한강 Ac-10블록 호반베르디움","101.6237","42,270","11","201911","28","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,206","10","201812","8","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,474","7","201812","8","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,364","7","201812","15","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,469","11","201901","4","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,146","9","201901","7","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,326","19","201901","9","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","32,166","4","201901","14","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,646","12","201901","15","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,806","14","201901","19","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,346","16","201901","19","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,769","14","201901","29","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","29,046","1","201901","30","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,106","20","201901","31","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,646","19","201902","2","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,006","6","201902","2","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,474","7","201902","9","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,606","15","201902","10","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,593","14","201902","11","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,545","12","201902","12","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","32,756","11","201902","16","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","32,796","10","201902","18","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","31,766","4","201902","26","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","31,119","6","201902","28","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,606","14","201903","2","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","33,219","15","201903","8","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,256","11","201903","9","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","34,106","21","201903","15","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","31,126","2","201903","16","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,706","7","201903","27","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,566","20","201903","30","입"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,474","18","201904","2","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,806","7","201904","8","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,739","19","201904","17","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,546","18","201905","4","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,946","10","201905","4","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,719","14","201905","11","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","33,664","5","201905","11","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","32,416","3","201905","17","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","31,129","3","201905","18","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","33,019","5","201905","25","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,919","13","201905","31","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.975","32,274","10","201907","12","분"
"경기도 김포시 풍무동","795","김포 풍무 꿈에그린 2차 3블록","74.996","36,000","14","201908","26","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","30,284","18","201812","1","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","29,766","1","201812","4","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","28,143","12","201812","5","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","29,284","20","201812","8","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,427","9","201812","8","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","27,050","2","201812","8","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,512","10","201812","18","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","30,393","11","201812","18","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","30,893","10","201812","21","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,427","14","201812","22","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","36,526","18","201812","25","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","36,946","13","201812","25","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,976","13","201812","28","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","33,889","10","201812","28","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,326","16","201901","5","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,493","21","201901","6","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","27,953","3","201901","6","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","27,853","3","201901","7","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","27,853","3","201901","7","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,986","21","201901","9","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","34,676","23","201901","9","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,893","12","201901","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","33,023","3","201901","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","34,726","10","201901","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,694","19","201901","13","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","28,600","12","201901","14","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","29,200","9","201901","18","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","29,364","19","201901","19","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","33,606","4","201901","19","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,727","9","201901","21","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,237","7","201901","22","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","28,030","22","201901","25","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,986","20","201901","27","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,393","9","201901","27","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","35,289","23","201901","30","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,986","20","201901","30","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,093","18","201901","31","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","32,243","1","201901","31","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","28,143","15","201902","1","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","28,793","15","201902","1","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,143","5","201902","2","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,012","15","201902","8","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,144","7","201902","9","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","35,526","7","201902","9","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","26,057","2","201902","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.929","29,800","9","201902","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","27,803","4","201902","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,593","13","201902","12","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","32,704","3","201902","13","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.996","34,986","18","201902","14","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","28,843","5","201902","15","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","27,573","2","201902","15","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,427","7","201902","16","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","33,944","8","201902","17","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,693","9","201902","17","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,293","6","201902","17","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","33,689","16","201902","18","분"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","74.975","32,054","2","201902","18","입"
"경기도 김포시 풍무동","797","김포 풍무 꿈에그린 2차 4블록","59.95","29,543","9","201902","19","분"
