"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","74.2092","201901","9","39,000","17","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9704","201901","13","39,000","12","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201902","19","42,000","15","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","74.6714","201903","16","37,200","2","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201903","16","40,000","11","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201903","28","35,500","19","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9704","201905","11","38,000","20","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9704","201906","8","37,500","11","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201906","29","36,500","15","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9704","201908","27","38,000","14","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201908","31","37,000","21","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","74.6714","201909","30","34,500","6","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","74.2092","201911","6","39,000","28","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201911","6","40,900","17","2018","김포한강8로 173-59"
"경기도 김포시 마산동","672-3","0672","0003","e편한세상 한강신도시2차","84.9791","201911","6","41,000","15","2018","김포한강8로 173-59"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201812","1","31,700","20","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201812","3","29,700","16","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201812","6","29,500","17","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201812","9","29,550","9","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.8","201812","21","30,800","1","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.8","201812","29","32,300","22","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201812","31","29,700","5","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.76","201901","1","31,500","17","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201901","8","29,500","1","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201901","12","29,800","15","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201901","12","31,400","25","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.76","201901","12","32,800","17","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201901","20","28,600","1","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201902","9","29,000","6","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201902","15","30,000","7","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201902","17","29,500","18","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201903","9","29,500","4","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201903","10","31,700","8","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201903","26","32,000","11","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201904","11","27,800","5","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201904","11","31,900","18","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201905","17","30,000","3","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201905","18","28,800","14","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201906","1","29,200","17","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201906","1","30,600","20","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201906","26","32,200","24","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201906","27","28,500","20","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201907","1","27,000","11","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201907","1","28,800","12","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201907","2","32,400","22","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201907","11","28,900","9","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201907","25","32,000","3","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201908","3","32,400","15","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201908","17","31,900","22","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.8","201908","26","32,100","23","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201908","26","31,900","9","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.76","201909","11","31,700","9","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201909","25","31,225","14","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201910","5","32,600","14","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201910","11","28,800","19","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201910","12","31,250","4","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201910","12","29,800","15","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201910","14","29,650","18","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201910","15","29,350","13","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201910","16","28,600","6","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.76","201910","19","31,200","14","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201910","24","32,500","10","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201910","26","29,300","8","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201910","26","28,400","4","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201910","28","30,550","16","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201910","28","32,500","22","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.99","201911","6","28,500","7","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.65","201911","12","30,350","10","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.8","201911","22","31,500","12","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201911","22","28,500","11","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.76","201911","29","31,700","18","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.66","201911","30","31,900","10","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","74.82","201911","30","29,000","8","2013","김포한강8로 173-58"
"경기도 김포시 마산동","639-8","0639","0008","은여울마을 경남아너스빌","84.8","201911","30","32,200","18","2013","김포한강8로 173-58"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9122","201812","1","31,000","6","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.954","201812","4","31,000","16","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9238","201812","6","30,550","16","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9122","201812","7","30,000","11","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9744","201812","8","30,100","15","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9238","201812","9","29,850","10","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.9238","201812","11","29,000","7","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.937","201812","24","30,500","29","2013","김포한강7로22번길 22"
"경기도 김포시 마산동","636-1","0636","0001","한강 힐스테이트","84.937","201812","27","31,000","11","2013","김포한강7로22번길 22"
